제목,카테고리,경도,위도,추가정보
화도읍 맷돌로 110-9,업로드,127.302526,37.657258,단속일시:2026-02-05 14:59:27;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572578;_GPS_Y:127.302526
화도읍 맷돌로 110-9,업로드,127.302501,37.657263,단속일시:2026-01-12 15:29:57;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572628;_GPS_Y:127.302501
화도읍 맷돌로 110-9,업로드,127.302555,37.657266,단속일시:2026-02-10 15:15:58;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572660;_GPS_Y:127.302555
화도읍 맷돌로 110-9,업로드,127.302504,37.657234,단속일시:2026-03-30 10:31:25;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572340;_GPS_Y:127.302504
화도읍 맷돌로 110-9,업로드,127.302502,37.657238,단속일시:2026-01-09 14:49:42;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572380;_GPS_Y:127.302502
화도읍 맷돌로 110-9,업로드,127.302513,37.657239,단속일시:2026-01-18 10:32:19;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572395;_GPS_Y:127.302513
화도읍 맷돌로 110-9,업로드,127.30255,37.65724,단속일시:2026-03-27 10:36:41;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572400;_GPS_Y:127.302550
화도읍 맷돌로 110-9,업로드,127.302541,37.657241,단속일시:2026-01-16 14:55:51;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572405;_GPS_Y:127.302541
화도읍 맷돌로 110-9,업로드,127.302477,37.657245,단속일시:2026-03-30 10:31:30;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572450;_GPS_Y:127.302477
화도읍 맷돌로 110-9,업로드,127.302541,37.657245,단속일시:2026-03-27 10:36:43;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572450;_GPS_Y:127.302541
화도읍 맷돌로 110-9,업로드,127.302496,37.657247,단속일시:2026-01-27 10:07:57;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572473;_GPS_Y:127.302496
화도읍 맷돌로 110-9,업로드,127.30249,37.657214,단속일시:2026-03-09 19:26:04;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572140;_GPS_Y:127.302490
화도읍 맷돌로 110-9,업로드,127.302552,37.657231,단속일시:2026-02-06 15:19:40;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572311;_GPS_Y:127.302552
화도읍 맷돌로 110-9,업로드,127.302471,37.657223,단속일시:2026-01-25 10:14:55;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572228;_GPS_Y:127.302471
화도읍 맷돌로 110-9,업로드,127.302527,37.657226,단속일시:2026-02-25 19:48:05;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572260;_GPS_Y:127.302527
화도읍 맷돌로 110-9,업로드,127.302512,37.657227,단속일시:2026-01-27 10:07:43;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572271;_GPS_Y:127.302512
화도읍 맷돌로 110-9,업로드,127.302481,37.657218,단속일시:2026-03-31 10:08:53;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572180;_GPS_Y:127.302481
화도읍 맷돌로 110-9,업로드,127.302473,37.65723,단속일시:2026-02-21 12:56:10;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572296;_GPS_Y:127.302473
화도읍 맷돌로 110-9,업로드,127.302516,37.657233,단속일시:2026-03-27 10:36:49;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572330;_GPS_Y:127.302516
화도읍 맷돌로 114,업로드,127.303037,37.657195,단속일시:2026-03-11 14:37:53;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571950;_GPS_Y:127.303037
화도읍 맷돌로 118,업로드,127.303252,37.657198,단속일시:2026-01-21 10:37:08;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571980;_GPS_Y:127.303252
화도읍 맷돌로 114,업로드,127.30303,37.657201,단속일시:2026-03-18 14:15:40;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572010;_GPS_Y:127.303030
화도읍 맷돌로 114,업로드,127.30299,37.657203,단속일시:2026-03-31 15:00:38;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572030;_GPS_Y:127.302990
화도읍 맷돌로 118,업로드,127.303094,37.657206,단속일시:2026-02-25 19:46:49;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572056;_GPS_Y:127.303094
화도읍 맷돌로 114,업로드,127.302982,37.657177,단속일시:2026-01-06 19:33:47;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571771;_GPS_Y:127.302982
화도읍 맷돌로 114,업로드,127.303004,37.657181,단속일시:2026-03-09 14:07:39;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571810;_GPS_Y:127.303004
화도읍 맷돌로 114,업로드,127.303034,37.65719,단속일시:2026-03-19 10:26:52;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571900;_GPS_Y:127.303034
화도읍 맷돌로 114,업로드,127.302999,37.657188,단속일시:2026-02-11 10:17:34;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571880;_GPS_Y:127.302999
화도읍 맷돌로 114,업로드,127.303023,37.657187,단속일시:2026-02-27 14:31:46;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571870;_GPS_Y:127.303023
화도읍 맷돌로 114,업로드,127.30301,37.65718,단속일시:2026-03-06 10:48:21;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571800;_GPS_Y:127.303010
화도읍 맷돌로 114,업로드,127.302992,37.65719,단속일시:2026-01-14 10:14:41;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571901;_GPS_Y:127.302992
화도읍 경춘로2290번길 1,업로드,127.345237,37.657194,단속일시:2026-01-05 13:40:42;단속동:화도읍;단속장소:화도읍 경춘로2290번길 1;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571936;_GPS_Y:127.345237
화도읍 맷돌로 114,업로드,127.303082,37.657168,단속일시:2026-01-30 10:10:17;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571678;_GPS_Y:127.303082
화도읍 맷돌로 114,업로드,127.303029,37.657174,단속일시:2026-02-21 12:53:07;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571736;_GPS_Y:127.303029
화도읍 맷돌로 118,업로드,127.303113,37.657169,단속일시:2026-02-20 15:01:43;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571690;_GPS_Y:127.303113
화도읍 맷돌로 114,업로드,127.302998,37.657169,단속일시:2026-02-26 14:30:47;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571690;_GPS_Y:127.302998
화도읍 맷돌로 114,업로드,127.303056,37.657171,단속일시:2026-03-30 14:50:01;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571710;_GPS_Y:127.303056
화도읍 맷돌로 118,업로드,127.303087,37.657171,단속일시:2026-02-20 15:01:46;단속동:화도읍;단속장소:화도읍 맷돌로 118;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571710;_GPS_Y:127.303087
화도읍 맷돌로 114,업로드,127.303056,37.657177,단속일시:2026-03-13 13:54:36;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571770;_GPS_Y:127.303056
화도읍 맷돌로 114,업로드,127.303037,37.657174,단속일시:2026-02-20 15:01:50;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571740;_GPS_Y:127.303037
화도읍 맷돌로 114,업로드,127.302958,37.657197,단속일시:2026-03-12 14:32:33;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571970;_GPS_Y:127.302958
화도읍 맷돌로 110-9,업로드,127.302877,37.657197,단속일시:2026-02-19 19:12:14;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571973;_GPS_Y:127.302877
화도읍 맷돌로 110-9,업로드,127.302882,37.657199,단속일시:2026-03-18 14:17:15;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571990;_GPS_Y:127.302882
화도읍 맷돌로 110-9,업로드,127.302912,37.657205,단속일시:2026-02-24 14:03:17;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572050;_GPS_Y:127.302912
화도읍 맷돌로 114,업로드,127.302938,37.6572,단속일시:2026-01-06 19:32:27;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572000;_GPS_Y:127.302938
화도읍 맷돌로 114,업로드,127.302948,37.657201,단속일시:2026-01-14 10:14:42;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572010;_GPS_Y:127.302948
화도읍 맷돌로 110-9,업로드,127.302869,37.657201,단속일시:2026-03-16 10:41:57;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572010;_GPS_Y:127.302869
화도읍 맷돌로 110-9,업로드,127.302833,37.657208,단속일시:2026-02-19 19:12:29;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572076;_GPS_Y:127.302833
화도읍 맷돌로 114,업로드,127.302976,37.657186,단속일시:2026-02-24 14:05:33;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571860;_GPS_Y:127.302976
화도읍 맷돌로 114,업로드,127.302968,37.65719,단속일시:2026-03-24 10:12:16;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571900;_GPS_Y:127.302968
화도읍 맷돌로 110-9,업로드,127.3029,37.657192,단속일시:2026-02-19 19:12:12;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571918;_GPS_Y:127.302900
화도읍 맷돌로 110-9,업로드,127.302864,37.65719,단속일시:2026-02-12 10:17:27;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571900;_GPS_Y:127.302864
화도읍 맷돌로 110-9,업로드,127.302848,37.657193,단속일시:2026-01-28 10:10:42;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571925;_GPS_Y:127.302848
화도읍 맷돌로 114,업로드,127.302939,37.65719,단속일시:2026-01-31 10:08:35;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571895;_GPS_Y:127.302939
화도읍 맷돌로 110-9,업로드,127.302871,37.65719,단속일시:2026-03-26 10:40:48;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571900;_GPS_Y:127.302871
화도읍 맷돌로 110-9,업로드,127.30292,37.657194,단속일시:2026-03-20 14:31:17;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571940;_GPS_Y:127.302920
화도읍 맷돌로 110-9,업로드,127.302884,37.657168,단속일시:2026-02-05 14:57:09;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571678;_GPS_Y:127.302884
화도읍 맷돌로 114,업로드,127.302982,37.65717,단속일시:2026-03-20 14:32:55;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571700;_GPS_Y:127.302982
화도읍 맷돌로 114,업로드,127.302971,37.657178,단속일시:2026-01-31 10:08:33;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571785;_GPS_Y:127.302971
화도읍 맷돌로 114,업로드,127.302969,37.657176,단속일시:2026-02-09 14:22:50;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571763;_GPS_Y:127.302969
화도읍 맷돌로 114,업로드,127.302965,37.657176,단속일시:2026-03-18 14:17:10;단속동:화도읍;단속장소:화도읍 맷돌로 114;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571760;_GPS_Y:127.302965
화도읍 맷돌로 110-9,업로드,127.302914,37.657184,단속일시:2026-03-03 10:39:14;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571840;_GPS_Y:127.302914
화도읍 맷돌로 110-9,업로드,127.302877,37.657183,단속일시:2026-02-01 14:37:20;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571830;_GPS_Y:127.302877
화도읍 맷돌로 110-9,업로드,127.302839,37.657184,단속일시:2026-01-26 10:45:14;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571841;_GPS_Y:127.302839
화도읍 맷돌로 110-9,업로드,127.30247,37.6572,단속일시:2026-03-03 10:39:48;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572000;_GPS_Y:127.302470
화도읍 맷돌로 110-9,업로드,127.302747,37.657201,단속일시:2026-01-15 14:36:23;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572010;_GPS_Y:127.302747
화도읍 맷돌로 110-9,업로드,127.302559,37.657202,단속일시:2026-01-27 10:07:34;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572018;_GPS_Y:127.302559
화도읍 맷돌로 110-9,업로드,127.302478,37.657204,단속일시:2026-02-21 12:56:15;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572043;_GPS_Y:127.302478
화도읍 맷돌로 110-9,업로드,127.302521,37.657208,단속일시:2026-01-08 15:04:52;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572078;_GPS_Y:127.302521
화도읍 맷돌로 110-9,업로드,127.302813,37.657205,단속일시:2026-01-12 15:29:03;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572048;_GPS_Y:127.302813
화도읍 맷돌로 110-9,업로드,127.30261,37.657208,단속일시:2026-01-25 10:14:21;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572085;_GPS_Y:127.302610
화도읍 맷돌로 110-9,업로드,127.30259,37.65721,단속일시:2026-02-06 15:22:20;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6572098;_GPS_Y:127.302590
화도읍 맷돌로 110-9,업로드,127.302499,37.657182,단속일시:2026-02-05 14:59:32;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571818;_GPS_Y:127.302499
화도읍 맷돌로 110-9,업로드,127.302487,37.657184,단속일시:2026-03-27 10:36:57;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571840;_GPS_Y:127.302487
화도읍 맷돌로 110-9,업로드,127.302684,37.657189,단속일시:2026-02-21 12:53:44;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571891;_GPS_Y:127.302684
화도읍 맷돌로 110-9,업로드,127.302541,37.657184,단속일시:2026-03-26 10:41:38;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571840;_GPS_Y:127.302541
화도읍 맷돌로 110-9,업로드,127.30248,37.657187,단속일시:2026-03-03 10:39:38;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571870;_GPS_Y:127.302480
화도읍 맷돌로 110-9,업로드,127.302748,37.657195,단속일시:2026-03-31 10:08:37;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571950;_GPS_Y:127.302748
화도읍 맷돌로 110-9,업로드,127.302764,37.657197,단속일시:2026-03-03 10:39:22;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571970;_GPS_Y:127.302764
화도읍 맷돌로 110-9,업로드,127.302492,37.657199,단속일시:2026-03-27 10:36:54;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571990;_GPS_Y:127.302492
화도읍 맷돌로 110-9,업로드,127.302555,37.657174,단속일시:2026-03-03 10:39:53;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571740;_GPS_Y:127.302555
화도읍 맷돌로 110-9,업로드,127.302611,37.65717,단속일시:2026-03-09 19:25:13;단속동:화도읍;단속장소:화도읍 맷돌로 110-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.6571700;_GPS_Y:127.302611
